id,ingredients,ingredients_raw_str
385620,"['ground beef', 'diced tomatoes', 'tomato paste', 'chili powder', 'paprika', 'garlic powder', 'salt and pepper', 'macaroni noodles']","['3 lb ground beef', '3 can diced tomatoes', '9 ounce tomato paste', '1/4 cup light chili powder', '2 tablespoon paprika', '1 tablespoon garlic powder', ' salt and pepper', '21 ounce macaroni noodles']"
387908,"['ramen noodles', 'broccoli', 'green onion', 'sunflower seeds', 'sliced almonds', 'oil', 'sugar', 'cider vinegar']","['2 package ramen noodles, noddle broken up ', '8 ounce broccoli, slaw ', '1/4 cup green onion, chopped ', '1/2 cup sunflower seeds', '1 cup sliced almonds', '1 cup oil', '1/2 cup sugar', '1/3 cup cider vinegar']"
424415,"['basmati rice', 'water', 'salt', 'cinnamon stick', 'green cardamom pods']","['1 cup basmati rice', '1 1/2 cup water', '1/4 teaspoon salt', '1 cinnamon stick ', '3 green cardamom pods']"
441096,"['ground beef', 'pumpkin puree', 'kidney beans', 'corn', 'diced tomato with jalapenos', 'chili seasoning mix', 'allspice']","['1 lb ground beef, browned and drained ', '1 can pumpkin puree', '1 can kidney beans, drained and rinsed ', '1 can corn, drained ', '1 can diced tomato with jalapeno ', '1 packet chili seasoning mix', '1 pinch allspice']"
442352,"['butter', 'garlic', 'red chile', 'egg', 'milk', 'parmesan cheese', 'sourdough loaf', 'turkey', 'avocado', 'cilantro', 'muenster cheese']","['2 tablespoon softened butter', '1 teaspoon minced garlic', '1/2 teaspoon red chile, flake ', '1 large egg, lightly beaten ', '1/4 cup milk', '1 cup coarsely grated parmesan cheese', '4 freshly cut slice from a sourdough loaf', '6 ounce thinly sliced turkey', '1/2 avocado, thinly sliced ', '1 tablespoon chopped cilantro', '2 slice muenster cheese']"
448298,"['sugar', 'oil', 'eggs', 'coconut extract', 'flour', 'buttermilk', 'baking powder', 'baking soda', 'shredded coconut', 'slivered almonds', 'sugar', 'powdered sugar', 'water', 'butter', 'coconut extract', 'butter', 'confectioners27 sugar', 'vanilla', 'hot water', 'shredded coconut']","['2 cup sugar', '1 cup oil', '4 eggs', '2 tablespoon coconut extract', '3 cup flour', '1 cup buttermilk', '2 teaspoon baking powder', '2 teaspoon baking soda', '1 cup shredded coconut', '1 cup slivered almonds', '1 cup sugar', '1/2 cup powdered sugar', '1/2 cup water', '1/2 cup butter', '1 tablespoon coconut extract', '3 tablespoon butter, melted ', ""1 cup confectioners' sugar"", '3/4 teaspoon vanilla', '2 tablespoon hot water', '1/2 cup shredded coconut']"
462020,"['sugar', 'cornstarch', 'salt', 'water', 'egg whites', 'vanilla', 'whipped cream']","['1 1/4 cup sugar', '3 tablespoon cornstarch', '1/4 teaspoon salt', '2 cup water', '3 egg whites', '1 teaspoon vanilla', ' whipped cream']"
487707,"['zucchini', 'onion', 'red bell pepper', 'cherry tomatoes', 'quick-cooking oats', 'panko breadcrumbs', 'lemon juice', 'lemon zest', 'egg', 'bacon', 'monterey jack cheese', 'monterey jack cheese', 'salsa', 'salsa', 'ground beef', 'reynolds wrap foil']","['1 zucchini, shredded ', '1 onion, chopped ', '1 red bell pepper, chopped ', '1/2 cup cherry tomatoes, cubed ', '1/4 cup quick-cooking oats', '1/4 cup panko breadcrumb or 1/4 cup breadcrumbs', '1/8 cup lemon juice', '1 teaspoon lemon zest', '1 egg', '8 -10 slice bacon', '1 cup shredded monterey jack cheese, plus ', ' extra shredded monterey jack cheese, for topping ', '1/2 cup salsa, plus ', ' extra salsa, for topping ', '1 1/2 lb ground beef ', ' reynolds wrap foil']"
489197,"['asparagus', 'broccoli', 'snow pea pods', 'yellow squash', 'zucchini', 'vegetables', 'mushrooms', 'garlic clove', 'water', 'linguine', 'dry white wine', 'chicken bouillon', 'skim milk', 'flour', 'parmesan cheese', 'parmesan cheese', 'fresh parsley', 'fresh basil', 'salt', 'pepper']","['4 ounce asparagus, cut into 1 inch piece ', '1/2 cup broccoli', '1/2 cup fresh snow pea pods, cut 1 inch ', '1/2 cup yellow squash, sliced ', '1/2 cup zucchini, sliced ', ' vegetables, spray ', '8 ounce mushrooms, sliced ', '1 garlic clove, chopped ', '1 tablespoon water', '8 ounce linguine, uncooked ', '2 tablespoon dry white wine', '1/4 teaspoon chicken bouillon', '3/4 cup skim milk', '1 tablespoon flour', '1/4 cup parmesan cheese', '1 tablespoon parmesan cheese', '1 tablespoon chopped fresh parsley', '1 1/2 teaspoon chopped fresh basil', '1/8 teaspoon salt', '1/2 teaspoon pepper']"
533126,"['yogurt', 'saffron thread', 'milk', 'sugar', 'green cardamom seeds', 'pistachios']","['6 cup yogurt', '1 teaspoon saffron thread', '1 tablespoon warm milk', '1/2 cup sugar ', '1/2 teaspoon green cardamom seeds, crushed ', '10 pistachios, chopped ']"
21531,"['noodles', 'sugar', 'salt', 'eggs', 'large curd cottage cheese', 'cream cheese', 'butter', 'sour cream', 'raisins', 'cinnamon-sugar mixture']","['1/2 lb noodles, cooked ', '1 cup sugar', '1/2 teaspoon salt', '3 eggs, beaten ', '1/2 lb large curd cottage cheese, room temperature ', '1/4 lb cream cheese, softened ', '1/4 cup butter, softened ', '1/2 pint sour cream, room temperature ', '1/4 cup raisins', ' cinnamon-sugar mixture']"
33486,"['vegetable oil', 'green onions', 'eggs', 'milk', 'all-purpose flour', 'sugar', 'baking powder', 'oregano', 'salt', 'garlic powder', 'frozen chopped spinach', 'feta cheese']","['1/3 cup vegetable oil', '5 green onions, chopped ', '2 eggs', '1/2 cup milk', '2 cup all-purpose flour', '2 teaspoon sugar', '1 tablespoon baking powder', '1 teaspoon dry crumbled oregano', '1/2 teaspoon salt', '1/2 teaspoon garlic powder', '1 package frozen chopped spinach, thawed and well drained ', '7 ounce feta cheese, cubed ']"
36144,"['sugar', 'unflavored gelatin', 'salt', 'skim milk', 'plain low-fat yogurt', 'vanilla extract']","['1 cup sugar', '2 envelope unflavored gelatin', '1 dash salt', '2 cup skim milk', '5 cup plain low-fat yogurt', '1 tablespoon vanilla extract']"
39,"['saffron', 'milk', 'hot green chili peppers', 'onions', 'garlic', 'clove', 'peppercorns', 'cardamom seed', 'coriander seed', 'cumin seed', 'poppy seed', 'mace', 'cilantro', 'fresh lemon juice', 'plain yogurt', 'boneless chicken', 'salt', 'vegetable oil', 'ghee', 'onion', 'tomatoes', 'basmati rice', 'raisins', 'cashews', 'almonds', 'eggs']","['1 tablespoon saffron', '4 teaspoon milk, warm ', '2 hot green chili peppers, a serranos -- seeded & stemmed ', '2 large onions, chopped ', '8 clove garlic, peeled ', '1/4 teaspoon clove, ground ', '8 whole peppercorns', '1/2 teaspoon cardamom seed', '1 teaspoon coriander seed', '1 teaspoon cumin seed', '1/4 teaspoon poppy seed', '1/4 teaspoon mace, ground ', '1/2 cup cilantro or 1/2 cup mint leaf', '1/4 cup fresh lemon juice', '2 cup plain yogurt', '3 lb boneless chicken, cut into 1 inch piece ', ' salt', '2 tablespoon vegetable oil', '1 tablespoon ghee', '1 onion, finely chopped ', '8 large tomatoes, chopped ', '2 cup basmati rice or 2 cup long-grain rice, uncooked ', '1/3 cup raisins', '1/3 cup cashews', '1/3 cup almonds', '6 eggs, hard-boiled, halved ']"
45119,"['sweet potatoes', 'red bell pepper', 'red onion', 'olive oil', 'dried basil', 'sea salt', 'garlic powder', 'cheese']","['4 large sweet potato ', '1 red bell pepper ', '1 medium red onion', '2 tablespoon olive oil', '2 tablespoon dried basil', '1 tablespoon sea salt', '1 1/2 tablespoon garlic powder', '1 cup shredded cheese, of choice ']"
45315,"['onion', 'garlic', 'butter', 'dried ancho chile powder', 'paprika', 'dried chipotle powder', 'lime juice', 'salt', 'hot sauce', 'sour cream']","['1 large onion, minced ', '10 clove garlic, minced ', '1/2 cup butter', '1 teaspoon dried ancho chile powder', '1 teaspoon paprika', '1/2 teaspoon dried chipotle powder, to taste ', '1 teaspoon lime juice', '1/4 teaspoon salt', ""1/2 cup hot sauce, to taste "", '1 cup sour cream']"
58758,"['ice cubes', 'brewed coffee', 'coffee liqueur', 'sugar', 'ground cinnamon', 'half-and-half', 'whipped cream', 'cinnamon']","['6 cup ice cubes', '4 cup brewed coffee, cooled ', '1 cup coffee liqueur ', '3/4 cup sugar', '1 teaspoon ground cinnamon', '1 cup half-and-half or 1 cup milk', ' whipped cream ', ' cinnamon ']"
71619,"['butter', 'flour', 'salt and pepper', 'half-and-half', 'green onion', 'hot pepper sauce', 'lasagna noodles', 'cooked ham', 'frozen chopped broccoli', 'parmesan cheese', 'cheddar cheese', 'hard-boiled eggs']","['1/2 cup butter', '1/3 cup flour', ' salt and pepper', '3 cup half-and-half', '1/4 cup chopped green onion', '1/4 teaspoon hot pepper sauce', '9 lasagna noodles, cooked and drained ', '2 -2 1/2 cup cooked ham, diced ', '1 package frozen chopped broccoli, thawed or 1 package fresh broccoli, cooked,drained and chopped ', '1/2 cup grated parmesan cheese', '3 -4 cup grated cheddar cheese', '4 hard-boiled eggs, finely chopped ']"
138839,"['rolled oats', 'whole wheat flour', 'shredded coconut', 'nuts', 'chocolate chips', 'honey', 'low-fat margarine', 'egg']","['2 cup rolled oat ', '1/2 cup whole wheat flour', '1/2 cup shredded coconut', '1/2 cup chopped nut ', '1/2 cup chocolate chip or 1/2 cup dried fruit', '1/2 cup honey', '80 g low-fat margarine', '1 egg, lightly beaten ']"
161899,"['skinless chicken breasts', 'smoked sausage', 'prawns', 'green pepper', 'red pepper', 'yellow pepper', 'celery ribs', 'onion', 'baby corn', 'red chilies', 'garlic cloves', 'chopped tomatoes', 'tomato paste', 'beef stock', 'rice', 'black pepper', 'white pepper', 'cayenne pepper', 'paprika', 'ground cumin', 'dried basil', 'dried oregano', 'frying oil']","['5 skinless chicken breast ', '1 1/2 lb smoked sausage ', '1 lb prawn ', '1 green pepper ', '1 red pepper ', '1 yellow pepper ', '4 celery rib ', '1 large onion ', '15 baby corn ', '2 red chilies ', '4 garlic clove ', '2 can chopped tomatoes', '2 tablespoon tomato paste', '450 ml beef stock', '2 1/2 cup rice ', '1 teaspoon black pepper', '1 teaspoon white pepper', '1 teaspoon cayenne pepper', '1 teaspoon paprika', '1 teaspoon ground cumin', '1/2 tablespoon dried basil', '1 tablespoon dried oregano', '3 tablespoon frying oil ']"
162574,"['bananas', 'whole wheat flour', 'egg whites', 'palm sugar', 'baking soda', 'salt', 'olive oil']","['2 1/2 bananas', '2 cup whole wheat flour', '4 egg whites', '1 cup palm sugar', '1 teaspoon baking soda', '1/4 teaspoon salt', '4 tablespoon olive oil']"
181439,"['onions', 'garlic', 'oil', 'jalapeno pepper', 'red bell pepper', 'yellow bell pepper', 'chili powder', 'cumin', 'oregano', 'whole tomatoes', 'zucchini', 'pinto beans', 'black beans', 'salt and pepper', 'flour', 'cornmeal', 'baking powder', 'salt', 'crisco shortening', 'cheddar cheese', 'half-and-half cream', 'cayenne pepper']","['2 large onions, chopped ', '2 -3 tablespoon fresh minced garlic', '3 -5 tablespoon oil', '1 -2 jalapeno pepper ', '1 large red bell pepper, seeded and chopped ', '1 large yellow bell pepper, seeded and chopped ', '3 -4 tablespoon chili powder', '1 teaspoon cumin', '2 teaspoon oregano', '1 can whole tomato ', '2 small zucchini ', '1 can pinto beans, undrained ', '1 can black beans, undrained ', ' salt and pepper', '1/2 cup flour', '1/2 cup cornmeal', '1 teaspoon baking powder', '1/2 teaspoon salt', '2 tablespoon crisco shortening', '1/3 cup grated cheddar cheese', '1/2 cup half-and-half cream ', '1/4 teaspoon cayenne pepper ']"
190875,"['bacon', 'boneless beef chuck roast', 'salt', 'black pepper', 'yellow onion', 'button mushrooms', 'garlic', 'fresh thyme leave', 'bay leaf', 'beer', 'beef stock', 'tomatoes', 'carrots', 'parsnip', 'turnip', 'fresh parsley leaves', 'prepared polenta']","['5 slice bacon, diced ', '1 boneless beef chuck roast', '1 1/2 teaspoon salt', '1 teaspoon black pepper', '1 lb yellow onion, thinly sliced ', '8 ounce button mushrooms, stem trimmed, wiped clean, and quartered ', '1 tablespoon garlic, minced ', '1 teaspoon fresh thyme leave, chopped ', '1 bay leaf', '1 beer', '1 cup beef stock or 1 cup low sodium beef broth', '3 cup tomatoes, peeled diced and seeded and their juice ', '4 large carrots, peeled and cut into 3-inch stick ', '1/4 lb parsnip, peeled and cut into 3-inch stick ', '1/2 lb turnip, peeled and cut into 1 1/2-inch wedge ', '1/4 cup fresh parsley leaves, chopped ', ' prepared polenta ']"
224025,"['butter', 'cornstarch', 'honey']","['1/2 cup butter', '2 tablespoon cornstarch', '2 cup honey']"
228413,"['eggs', 'soba noodles', 'chicken broth', 'green onion', 'dry sherry', 'sugar', 'soy sauce', 'gingerroot']","['5 eggs', '6 -8 ounce soba noodles', '3 can chicken broth', '1 bunch green onion, sliced ', '2 tablespoon dry sherry', '1 teaspoon sugar', '1/3 cup soy sauce', '1 teaspoon jarred chopped gingerroot']"
243432,"['strawberries', 'gelling sugar', 'fresh basil', 'lime juice', 'lime peel']","['1200 g strawberry ', ""400 g super gelling sugar "", '3 1/2 tablespoon fresh basil, coarsely chopped ', '2 1/2 tablespoon lime juice', '2 1/2 teaspoon lime peel, finely grated ']"
254859,"['roma tomatoes', 'green onions', 'fresh jalapeno peppers', 'fresh cilantro', 'fresh lime juice', 'hot pepper sauce', 'ground black pepper', 'garlic powder', 'salt']","['6 rom tomatoes, seeded and chopped ', '10 green onions, chopped ', '2 fresh jalapeno peppers, seeded and chopped ', '1/4 cup chopped fresh cilantro', '2 tablespoon fresh lime juice', '2 tablespoon hot pepper sauce', '1 teaspoon ground black pepper', '1 teaspoon garlic powder', '1 teaspoon salt']"
278406,"['cider vinegar', 'instant apple cider drink mix', 'cabbage', 'reduced-fat mayonnaise', 'dijon mustard', 'rye bread', 'nonstick cooking spray', 'reduced-fat swiss cheese', 'corned beef']","['3 tablespoon cider vinegar', '1 tablespoon instant apple cider drink mix', '1/2 cup shredded cabbage', '1 tablespoon reduced-fat mayonnaise', '1 tablespoon dijon mustard', '2 slice rye bread', ' nonstick cooking spray', '4 slice reduced-fat swiss cheese ', '1/2 lb corned beef, lean and thinly sliced and julienne ']"
287228,"['aubergine', 'fennel bulb', 'red onion', 'mushrooms', 'olive oil', 'garlic cloves']","['1 large aubergine, trimmed and cut lengthways into 1 . 5cm slice ', '1 fennel bulb, trimmed and sliced ', '1 red onion, peeled and finely sliced ', '4 large flat mushrooms, trimmed ', '1 tablespoon olive oil', '4 garlic cloves, peeled and chopped ']"
294427,"['apple cider', 'shallots', 'fresh thyme', 'red wine vinegar', 'sherry wine vinegar', 'white vinegar', 'dijon mustard', 'olive oil', 'salt and pepper', 'pancetta', 'tart apples', 'gouda cheese', 'white cheddar cheese', 'red onion', 'arugula', 'salt and pepper']","['2 cup fresh apple cider', '3 shallots, minced ', '2 tablespoon fresh thyme', '2 ounce red wine vinegar', '2 ounce sherry wine vinegar', '2 ounce white vinegar', '1 teaspoon dijon mustard', '2 cup olive oil', ' salt and pepper', '3 -4 ounce pancetta, in 12 paper thin slice ', '3 tart apples, crisp ', '6 ounce aged gouda cheese', '3 ounce white cheddar cheese', '1 medium red onion, thinly sliced ', '6 cup arugula', ' salt and pepper']"
396934,"['veal loin', 'flour', 'butter', 'marsala wine', 'shiitake mushrooms', 'salt and pepper', 'olive oil', 'molasses', 'chicken stock', 'fettuccine pasta']","['2 lb veal loin or 2 lb chicken', ' flour, for dredging ', '3 tablespoon butter', '1/4 cup marsala wine', '1 1/2 cup shiitake mushrooms, quartered ', ' salt and pepper', '3 tablespoon olive oil', '1 cup molasses', '1/4 cup chicken stock', ' fettuccine pasta']"
414099,"['plain breadcrumbs', 'fresh parsley', 'garlic clove', 'butter', 'lemon zest', 'salt', 'black pepper', 'sea scallops']","['1/4 cup plain breadcrumbs', '2 tablespoon finely chopped fresh parsley', '1 garlic clove, minced ', '1 tablespoon butter, melted ', '1 teaspoon grated lemon zest', '1/2 teaspoon salt', '1/4 teaspoon black pepper', '1 1/4 lb sea scallops']"
419187,"['alfredo sauce', 'frozen chopped broccoli', 'cooked chicken', 'mozzarella cheese', 'parmesan cheese', 'jumbo pasta shells']","['1 jar alfredo sauce', '2 cup frozen chopped broccoli', '2 cup diced cooked chicken', '1 cup shredded mozzarella cheese', '1/4 cup shredded parmesan cheese', '21 jumbo pasta shells']"
422537,"['strawberries', 'sugar', 'lemons', 'mint']","['2 quart strawberries, washed, cored and sliced ', '1/2 cup sugar ', '2 lemons', '750 ml , dry white wine ', '750 ml , white sparkling wine ', ' mint or lemon balm ']"
433486,"['potatoes', 'water', 'bay leaves', 'italian seasoning', 'salt', 'onion', 'chicken base', 'warm water', 'fresh spinach leaves']","['4 medium large potatoes, peeled, cubed ', '1 1/2 quart water', '2 bay leaves', '1/2 teaspoon italian seasoning', '1/4 teaspoon salt', '1 small onion, diced ', '1 1/2 teaspoon sysco chicken base or 4 chicken bouillon cubes', '8 ounce warm water', '1 1/2 cup fresh spinach leaves']"
443932,"['firm tofu', 'vegan mayonnaise', 'umeboshi plum paste', 'dried basil', 'dried marjoram', 'dried thyme', 'garlic', 'pepper', 'ground rosemary']","['8 ounce firm tofu, drained and broken into large chunk ', '1/4 cup vegan mayonnaise', '1 tablespoon umeboshi plum paste', '1 teaspoon dried basil', '1 teaspoon dried marjoram', '1/2 teaspoon dried thyme', '2 clove garlic, roasted or 1/2 teaspoon fresh garlic, crushed ', '1/4 teaspoon pepper ', '1/8 teaspoon ground rosemary']"
463367,"['extra virgin olive oil', 'yellow mustard', 'ground cumin', 'smoked paprika', 'bread', 'black forest ham', 'turkey', 'swiss cheese', 'dill pickles', 'butter']","['1 tablespoon extra virgin olive oil', '2 tablespoon yellow mustard', '1/2 teaspoon ground cumin', '1/2 teaspoon smoked paprika', '8 slice rustic bread', '1/4 lb thinly sliced black forest ham', '6 ounce sliced turkey', '1/4 lb swiss cheese', '2 dill pickles, thinly sliced ', '1 1/2 tablespoon softened butter']"
