,id,steps,ingredients
32,286971,"['beat egg yolks with caster sugar and cream cheese until smooth', 'add  lime curd, milk and cream', 'mix well until sugar is fully incorporated', 'churn in an ice cream maker for approx 20 minutes', 'remove from churner &amp;  place in a container &amp; freeze for at least 1 hour', ""allow to 'sit' for a couple of minutes before serving""]","['egg yolks', 'caster sugar', 'cream cheese', 'lime curd', 'double cream', 'milk']"
33,232064,"['sort through the beans and discard any misshapen beans or stones', 'rinse well', 'place the beans in a saucepan and add the water', 'bring to a boil, reduce the heat to medium low, cover and simmer until the smallest bean is cooked through and creamy inside, about 1 1⁄2 hours', 'remove from the heat and set aside', 'in a large saucepan over medium heat, warm the vegetable oil', 'add the onions, salt and pepper and saute until the onions are lightly browned, about 10 minutes', 'add the garlic and saute for 1 to 2 minutes longer', 'add the beans and their liquid and the stock or water', 'bring to a boil, reduce the heat to medium and simmer uncovered, stirring occasionally, until the beans start to break apart, 20 to 30 minutes', 'remove the beans from the heat and let cool slightly', 'for the salsa:', 'in a bowl, stir together the tomatoes, onion, cilantro, lime juice and salt and pepper to taste', 'cover and refrigerate until you are ready to serve', 'working in batches, transfer the bean mixture to a blender and puree until smooth', 'transfer the puree to a clean saucepan and reheat over reheat over low heat, stirring frequently, until hot', '(if not serving immediately, keep warm over very low heat, stirring often)', 'ladle the soup into warmed shallow bowls and top each serving with a spoonful of salsa and a dollop of crema or sour cream']","['dried pinto beans', 'water', 'vegetable oil', 'yellow onions', 'salt', 'fresh ground black pepper', 'garlic cloves', 'chicken stock', 'plum tomatoes', 'red onion', 'fresh cilantro', 'lime%2c juice of', 'salt %26 freshly ground black pepper', 'crema']"
34,350688,"['preheat the oven to 400 degrees f', 'peel and devein the shrimp, leaving the tails on', 'place them on a sheet pan with the olive oil, salt, and pepper and spread them in 1 layer', '(i added a little garlic salt too)', 'roast for 8 to10 minutes, just until pink and firm and cooked through', 'set aside to cool']","['shrimp', 'olive oil', 'kosher salt', 'fresh ground black pepper']"
35,232115,"['preheat oven to 350 degrees', 'melt butter, brown sugar and white sugar in heavy saucepan over low heat and stir until sugars are dissolved', 'gradually whisk in heavy cream and continue whisking until smooth', 'add nutmeg', 'bring to a boil over medium heat and cook for 5 minutes', 'place wheel of brie on a pie plate and pour caramel over the top, letting it drip down the sides', 'bake for 10 minutes or until brie is soft', 'remove from oven and sprinkle with toasted pecans', 'let stand 5 minutes before serving']","['butter', 'light brown sugar', 'white sugar', 'heavy whipping cream', 'nutmeg', 'brie cheese', 'pecans']"
36,232117,"['separate eggs', 'beat together yolks, sugar, wine and mascarpone until the mixture attains a smooth creamy texture', 'whip the eggwhite vigorously until it becomes solid--if available, electric whip will help immensely', '(do this patiently with ""high energy"", if it is not solid enough the end result will be soggy and soupy!)', 'carefully fold in the whipped eggwhite into the mascarpone/york mixture, blend them well and evenly', 'mix 2 teaspoonful of sugar into the coffee, then pour in a container large enough to dip savoiardi/lady fingers comfortably', 'dip each pieces of biscuits into the coffee quickly, (wet the entire surface for a moment but not until it gets soggy all the way through) lay them neatly in one layer at the bottom of a large square/rectangular baking dish (or 2 medium)', 'pour half of the cream (mascarpone/egg mixture) evenly over the savoiardi, then sprinkle the sweetened cocoa powder to cover the surface', 'lay another layer of savoiardi on top, repeat with the cream, then top it off with unsweetened pure cocoa powder', 'chill it in the fridge for a couple of hours before serving']","['mascarpone', 'eggs', 'sugar', 'marsala wine', 'espresso coffee', 'ladyfingers', 'unsweetened cocoa powder', 'sweetened cocoa powder']"
37,232119,"['squeeze lime juice into a shaker', 'add remaining ingredients and shake briefly', 'pour into a frosty glass filled with crushed ice']","['white rum', 'maraschino juice', 'lime%2c juice of', 'grapefruit juice', 'blue curacao', 'pineapple juice']"
38,87750,"['place an iron skillet (or other baking dish) 2/3 full with water on the floor of your oven before preheating to achieve a crisp crust and moist interior', 'preheat oven to 425 degrees sift dry ingredients together into a large mixing bowl', 'add egg, milk, and 1/4 cup shortening and beat with a wooden spoon until smooth, about 1 minute', 'grease an 8 or 9 inch skillet or heavy square baking pan with the shortening or bacon drippings', 'pour batter into pan and place in oven', 'bake 25-30 minutes until light golden brown on top', 'to serve, take skillet to table and cut bread into wedges; top with butter and/or honey if desired']","['yellow cornmeal', 'flour', 'sugar', 'baking powder', 'salt', 'allspice', 'fresh ground white pepper', 'egg', 'milk', 'vegetable shortening', 'shortening']"
39,127155,"['combine cheese, breadcrumbs, salt, green onions and basil in a medium mixing bowl', 'combine tabasco sauce, wine, lemon juice, garlic and egg in a separate bowl', 'add to the breadcrumb mixture; add crab meat to bread crumb mixture and fold until blended; refrigerate for at least an hour, or overnight', 'pre-heat the oven to 400° degrees f', 'remove mushroom stems out of the caps', 'take a small handful of stuffing in your palm and mold into a round ball (wet hands will keep it from sticking)', 'place stuffing firmly inside the mushroom cap, being careful not to break the mushroom', 'place stuffed mushrooms on an oiled cookie sheet about a half inch apart', '(at this point, the mushrooms can be refrigerated and baked later)', 'bake for 15 – 20 minutes or until the stuffing is lightly browned and serve', 'they can also be reheated if not served immediately']","['monterey jack cheese', 'plain breadcrumbs', 'kosher salt', 'green onions', 'fresh basil', 'tabasco sauce', 'dry white wine', 'fresh lemon juice', 'garlic clove', 'egg', 'fresh crabmeat', 'button mushrooms', 'cooking oil']"
40,145772,"['grease well a 3 qt casserole dish', 'heat soups and evaporated milk in saucepan and stir until blended well', 'cover bottom of dish with one layer of potatoes', 'sprinkle with salt and pepper', 'pour enough soup mixture over potatoes just to cover', 'sprinkle with cheese', 'repeat layers (potatoes-salt and pepper-soup-cheese)ending with cheese', 'cover and bake in 350 oven for 1 hr - 1 and 1/2 hours', '(can also be microwaved for 45 minutes)']","['potatoes', 'cream of mushroom soup', 'cream of chicken soup', 'evaporated milk', 'salt and pepper', 'cheddar cheese']"
41,145160,"['bake the potatoes and when ready, mash them in a mixing bowl', 'add the remaining ingredients and keep mashing them until they are creamy', 'serve topped with country gravy or gravy of choice']","['potatoes', 'butter', 'salt', 'milk', 'chicken gravy', 'black pepper']"
42,171489,"['put the cranberry sauce and the blackberries in the pan', 'heat, stirring until the cranberry sauce melts or dissolves or whatever you want to call it', 'stir in the sugar', 'bring the sauce and berries to a boil', 'mix the water and flour in a cup and pour into the sauce', 'it will thicken really quick', 'stir, take it off the stove', 'serve hot or warm, on waffles or pancakes or ice cream or pork']","['frozen blackberries', 'cranberry sauce', 'sugar', 'water', 'flour']"
43,180132,"['bring water to boil', 'in the meantime, cut up all the vegetables into small cubes', 'cut the chicken into 1cm cubes', 'add the vegetables and garlic and stock and boil on high heat for 5 minutes, reduce heat and simmer for 15 minutes', 'add chicken and bring to boil for 2 minutes, then reduce heat and simmer for 20 minutes or longer', 'soup is ready when all ingredients have sunk to the bottom!']","['skinless chicken breasts', 'carrots', 'celery', 'parsnip', 'leek', 'green beans', 'parsley', 'garlic clove', 'chicken stock', 'water', 'salt %26 pepper']"
44,232073,"['mix together, adjusting seasonings to taste', 'add shrimp last', 'chill several hours before serving']","['cream cheese', 'sour cream', 'old bay seasoning', 'lemon juice', 'cayenne pepper', 'worcestershire sauce', 'chili powder', 'cooked shrimp']"
45,180705,"['preheat oven to 350', 'brown meat and onion in a large skillet and drain', 'stir in tomato sauce and mix, cook over low heat for 10 minutes', 'spoon mixture into lightly greased 13x9 dish, top with sour cream and sprinkle with cheese', 'unroll crescent rolls and place over cheese', 'bake, uncovered, for 20 to 25 minutes until done']","['ground beef', 'onion', 'tomato sauce', 'spaghetti sauce mix', 'sour cream', 'mozzarella cheese', 'crescent roll dough']"
46,181765,"['mix all ingredients together and refrigerate for 8 hours for best result (you can use it pretty quickly however in a pinch)', 'brush lightly or marinate over chicken, turkey or pork', 'if brushing lightly do last few minutes of grilling', 'can be used as a dipping sauce as well', 'this amount easily covers 6 pieces of chicken so you can adjust accordingly if you are marinating or just brushing it on']","['mayonnaise', 'cider vinegar', 'fresh lemon juice', 'black pepper', 'cayenne pepper']"
47,195132,"['beat butter, sugar, eggs and extract in large bowl on low speed of electronic mixer until blended, then on high speed 5 minutes until light and fluffy', 'combine flour, baking powder and salt', 'add dry ingredients alternately with evaporated milk to creamed mixture,mixing lightly after each addition', 'fold in cherries', 'turn batter into greased and floured bundt or tube pan', 'bake at 350° for 55 minutes', 'cover loosely with foil, shiny side out; continue baking 15-20 minutes, until toothpick inserted in center comes out clean', 'let cool in pan for 5 minutes; invert cake onto rack and let cool completely', 'sprinkle with icing sugar to finish']","['butter', 'sugar', 'eggs', 'almond extract', 'flour', 'baking powder', 'salt', 'evaporated milk', 'maraschino cherries', 'icing sugar']"
